Year,State,District,ST Name,Religion,Persons,Male,Female,Persons (Rural),Male (Rural),Female (Rural),Persons (Urban),Male (Urban),Female (Urban)
2011,WEST BENGAL,Maldah,Karmali,Hindu,365,175,190,365,175,190,0,0,0
2011,WEST BENGAL,Maldah,Karmali,Other religions and persuasions,1,1,0,1,1,0,0,0,0
2011,WEST BENGAL,Maldah,Karmali,Religion not stated,2,2,0,2,2,0,0,0,0
2011,WEST BENGAL,Maldah,Kharwar,All religions,"10,438","5,403","5,035","10,284","5,318","4,966",154,85,69
2011,WEST BENGAL,Maldah,Kharwar,Hindu,"10,422","5,395","5,027","10,268","5,310","4,958",154,85,69
2011,WEST BENGAL,Maldah,Kharwar,Muslim,12,7,5,12,7,5,0,0,0
2011,WEST BENGAL,Maldah,Kharwar,Sikh,1,0,1,1,0,1,0,0,0
2011,WEST BENGAL,Maldah,Kharwar,Religion not stated,3,1,2,3,1,2,0,0,0
2011,WEST BENGAL,Maldah,Khond,All religions,2,1,1,2,1,1,0,0,0
2011,WEST BENGAL,Maldah,Khond,Hindu,2,1,1,2,1,1,0,0,0
2011,WEST BENGAL,Maldah,Kisan,All religions,"92,598","47,919","44,679","89,924","46,533","43,391","2,674","1,386","1,288"
2011,WEST BENGAL,Maldah,Kisan,Hindu,"92,367","47,793","44,574","89,700","46,410","43,290","2,667","1,383","1,284"
2011,WEST BENGAL,Maldah,Kisan,Muslim,165,91,74,162,90,72,3,1,2
2011,WEST BENGAL,Maldah,Kisan,Christian,6,2,4,6,2,4,0,0,0
2011,WEST BENGAL,Maldah,Kisan,Sikh,18,9,9,17,9,8,1,0,1
2011,WEST BENGAL,Maldah,Kisan,Buddhist,6,3,3,6,3,3,0,0,0
2011,WEST BENGAL,Maldah,Kisan,Jain,9,6,3,6,4,2,3,2,1
2011,WEST BENGAL,Maldah,Kisan,Other religions and persuasions,1,1,0,1,1,0,0,0,0
2011,WEST BENGAL,Maldah,Kisan,Religion not stated,26,14,12,26,14,12,0,0,0
2011,WEST BENGAL,Maldah,Kora,All religions,"7,105","3,506","3,599","6,871","3,382","3,489",234,124,110
2011,WEST BENGAL,Maldah,Kora,Hindu,"7,089","3,497","3,592","6,855","3,373","3,482",234,124,110
2011,WEST BENGAL,Maldah,Kora,Muslim,11,5,6,11,5,6,0,0,0
2011,WEST BENGAL,Maldah,Kora,Sikh,1,1,0,1,1,0,0,0,0
2011,WEST BENGAL,Maldah,Kora,Religion not stated,4,3,1,4,3,1,0,0,0
2011,WEST BENGAL,Maldah,Korwa,All religions,8,4,4,8,4,4,0,0,0
2011,WEST BENGAL,Maldah,Korwa,Hindu,7,4,3,7,4,3,0,0,0
2011,WEST BENGAL,Maldah,Korwa,Christian,1,0,1,1,0,1,0,0,0
2011,WEST BENGAL,Maldah,Lepcha,All religions,12,7,5,10,6,4,2,1,1
2011,WEST BENGAL,Maldah,Lepcha,Hindu,6,3,3,5,3,2,1,0,1
2011,WEST BENGAL,Maldah,Lepcha,Muslim,2,1,1,1,0,1,1,1,0
2011,WEST BENGAL,Maldah,Lepcha,Buddhist,4,3,1,4,3,1,0,0,0
2011,WEST BENGAL,Maldah,"Lodha,  Kheria,  Kharia",All religions,184,98,86,147,78,69,37,20,17
2011,WEST BENGAL,Maldah,"Lodha,  Kheria,  Kharia",Hindu,172,91,81,141,74,67,31,17,14
2011,WEST BENGAL,Maldah,"Lodha,  Kheria,  Kharia",Muslim,1,1,0,1,1,0,0,0,0
2011,WEST BENGAL,Maldah,"Lodha,  Kheria,  Kharia",Christian,9,5,4,5,3,2,4,2,2
2011,WEST BENGAL,Maldah,"Lodha,  Kheria,  Kharia",Sikh,1,0,1,0,0,0,1,0,1
2011,WEST BENGAL,Maldah,"Lodha,  Kheria,  Kharia",Religion not stated,1,1,0,0,0,0,1,1,0
2011,WEST BENGAL,Maldah,"Lohara,  Lohra",All religions,133,66,67,123,61,62,10,5,5
2011,WEST BENGAL,Maldah,"Lohara,  Lohra",Hindu,118,57,61,108,52,56,10,5,5
2011,WEST BENGAL,Maldah,"Lohara,  Lohra",Muslim,12,9,3,12,9,3,0,0,0
2011,WEST BENGAL,Maldah,"Lohara,  Lohra",Other religions and persuasions,2,0,2,2,0,2,0,0,0
2011,WEST BENGAL,Maldah,"Lohara,  Lohra",Religion not stated,1,0,1,1,0,1,0,0,0
2011,WEST BENGAL,Maldah,Magh,All religions,60,32,28,40,24,16,20,8,12
2011,WEST BENGAL,Maldah,Magh,Hindu,42,23,19,34,21,13,8,2,6
2011,WEST BENGAL,Maldah,Magh,Christian,1,0,1,1,0,1,0,0,0
2011,WEST BENGAL,Maldah,Magh,Buddhist,17,9,8,5,3,2,12,6,6
2011,WEST BENGAL,Maldah,Mahali,All religions,"2,317","1,132","1,185","2,285","1,115","1,170",32,17,15
2011,WEST BENGAL,Maldah,Mahali,Hindu,"1,889",921,968,"1,861",906,955,28,15,13
2011,WEST BENGAL,Maldah,Mahali,Muslim,2,1,1,2,1,1,0,0,0
2011,WEST BENGAL,Maldah,Mahali,Christian,424,209,215,420,207,213,4,2,2
2011,WEST BENGAL,Maldah,Mahali,Sikh,1,0,1,1,0,1,0,0,0
2011,WEST BENGAL,Maldah,Mahali,Religion not stated,1,1,0,1,1,0,0,0,0
2011,WEST BENGAL,Maldah,Mahli,All religions,21,9,12,21,9,12,0,0,0
2011,WEST BENGAL,Maldah,Mahli,Hindu,18,8,10,18,8,10,0,0,0
2011,WEST BENGAL,Maldah,Mahli,Christian,3,1,2,3,1,2,0,0,0
2011,WEST BENGAL,Maldah,Mal Pahariya,All religions,"4,394","2,282","2,112","3,983","1,973","2,010",411,309,102
2011,WEST BENGAL,Maldah,Mal Pahariya,Hindu,"4,358","2,260","2,098","3,947","1,951","1,996",411,309,102
2011,WEST BENGAL,Maldah,Mal Pahariya,Muslim,20,13,7,20,13,7,0,0,0
2011,WEST BENGAL,Maldah,Mal Pahariya,Christian,9,5,4,9,5,4,0,0,0
2011,WEST BENGAL,Maldah,Mal Pahariya,Sikh,1,1,0,1,1,0,0,0,0
2011,WEST BENGAL,Maldah,Mal Pahariya,Other religions and persuasions,3,0,3,3,0,3,0,0,0
2011,WEST BENGAL,Maldah,Mal Pahariya,Religion not stated,3,3,0,3,3,0,0,0,0
2011,WEST BENGAL,Maldah,Mech,All religions,22,14,8,11,9,2,11,5,6
2011,WEST BENGAL,Maldah,Mech,Hindu,14,9,5,11,9,2,3,0,3
2011,WEST BENGAL,Maldah,Mech,Christian,5,3,2,0,0,0,5,3,2
2011,WEST BENGAL,Maldah,Mech,Buddhist,3,2,1,0,0,0,3,2,1
2011,WEST BENGAL,Maldah,Munda,All religions,"6,241","3,158","3,083","6,049","3,060","2,989",192,98,94
2011,WEST BENGAL,Maldah,Munda,Hindu,"6,194","3,140","3,054","6,024","3,050","2,974",170,90,80
2011,WEST BENGAL,Maldah,Munda,Muslim,16,5,11,12,5,7,4,0,4
2011,WEST BENGAL,Maldah,Munda,Christian,28,12,16,11,5,6,17,7,10
2011,WEST BENGAL,Maldah,Munda,Buddhist,1,1,0,0,0,0,1,1,0
2011,WEST BENGAL,Maldah,Munda,Jain,1,0,1,1,0,1,0,0,0
2011,WEST BENGAL,Maldah,Munda,Religion not stated,1,0,1,1,0,1,0,0,0
2011,WEST BENGAL,Maldah,Nagesia,All religions,405,206,199,384,195,189,21,11,10
2011,WEST BENGAL,Maldah,Nagesia,Hindu,403,206,197,382,195,187,21,11,10
2011,WEST BENGAL,Maldah,Nagesia,Muslim,1,0,1,1,0,1,0,0,0
2011,WEST BENGAL,Maldah,Nagesia,Religion not stated,1,0,1,1,0,1,0,0,0
2011,WEST BENGAL,Maldah,Oraon,All religions,"13,232","6,713","6,519","13,022","6,593","6,429",210,120,90
2011,WEST BENGAL,Maldah,Oraon,Hindu,"12,965","6,577","6,388","12,792","6,480","6,312",173,97,76
2011,WEST BENGAL,Maldah,Oraon,Muslim,28,10,18,27,10,17,1,0,1
2011,WEST BENGAL,Maldah,Oraon,Christian,102,59,43,68,38,30,34,21,13
2011,WEST BENGAL,Maldah,Oraon,Sikh,4,1,3,3,0,3,1,1,0
2011,WEST BENGAL,Maldah,Oraon,Buddhist,1,1,0,1,1,0,0,0,0
2011,WEST BENGAL,Maldah,Oraon,Jain,1,1,0,0,0,0,1,1,0
2011,WEST BENGAL,Maldah,Oraon,Other religions and persuasions,125,60,65,125,60,65,0,0,0
2011,WEST BENGAL,Maldah,Oraon,Religion not stated,6,4,2,6,4,2,0,0,0
2011,WEST BENGAL,Maldah,Parhaiya,All religions,135,63,72,128,59,69,7,4,3
2011,WEST BENGAL,Maldah,Parhaiya,Hindu,135,63,72,128,59,69,7,4,3
2011,WEST BENGAL,Maldah,Rabha,All religions,"1,294",664,630,"1,251",648,603,43,16,27
2011,WEST BENGAL,Maldah,Rabha,Hindu,"1,289",661,628,"1,246",645,601,43,16,27
2011,WEST BENGAL,Maldah,Rabha,Muslim,4,2,2,4,2,2,0,0,0
2011,WEST BENGAL,Maldah,Rabha,Christian,1,1,0,1,1,0,0,0,0
2011,WEST BENGAL,Maldah,Santal,All religions,"161,991","79,473","82,518","160,282","78,630","81,652","1,709",843,866
2011,WEST BENGAL,Maldah,Santal,Hindu,"145,404","71,453","73,951","144,063","70,782","73,281","1,341",671,670
2011,WEST BENGAL,Maldah,Santal,Muslim,295,139,156,290,137,153,5,2,3
2011,WEST BENGAL,Maldah,Santal,Christian,"9,266","4,463","4,803","8,916","4,298","4,618",350,165,185
2011,WEST BENGAL,Maldah,Santal,Sikh,25,10,15,25,10,15,0,0,0
2011,WEST BENGAL,Maldah,Santal,Buddhist,18,11,7,18,11,7,0,0,0
2011,WEST BENGAL,Maldah,Santal,Jain,7,5,2,7,5,2,0,0,0
2011,WEST BENGAL,Maldah,Santal,Other religions and persuasions,"6,732","3,288","3,444","6,720","3,283","3,437",12,5,7
2011,WEST BENGAL,Maldah,Santal,Religion not stated,244,104,140,243,104,139,1,0,1
2011,WEST BENGAL,Maldah,Sauria Paharia,All religions,"2,069","1,018","1,051","1,862",914,948,207,104,103
2011,WEST BENGAL,Maldah,Sauria Paharia,Hindu,"2,020",999,"1,021","1,813",895,918,207,104,103
2011,WEST BENGAL,Maldah,Sauria Paharia,Muslim,5,2,3,5,2,3,0,0,0
2011,WEST BENGAL,Maldah,Sauria Paharia,Christian,43,17,26,43,17,26,0,0,0
2011,WEST BENGAL,Maldah,Sauria Paharia,Religion not stated,1,0,1,1,0,1,0,0,0
2011,WEST BENGAL,Maldah,Savar,All religions,13,9,4,5,3,2,8,6,2
2011,WEST BENGAL,Maldah,Savar,Hindu,5,3,2,5,3,2,0,0,0
2011,WEST BENGAL,Maldah,Savar,Other religions and persuasions,1,1,0,0,0,0,1,1,0
2011,WEST BENGAL,Maldah,Savar,Religion not stated,7,5,2,0,0,0,7,5,2
2011,WEST BENGAL,Maldah,Limbu (Subba),All religions,10,6,4,7,4,3,3,2,1
2011,WEST BENGAL,Maldah,Limbu (Subba),Hindu,10,6,4,7,4,3,3,2,1
2011,WEST BENGAL,Maldah,Tamang,All religions,31,22,9,11,8,3,20,14,6
2011,WEST BENGAL,Maldah,Tamang,Hindu,19,12,7,5,3,2,14,9,5
2011,WEST BENGAL,Maldah,Tamang,Muslim,1,1,0,0,0,0,1,1,0
2011,WEST BENGAL,Maldah,Tamang,Christian,2,2,0,2,2,0,0,0,0
2011,WEST BENGAL,Maldah,Tamang,Buddhist,7,5,2,4,3,1,3,2,1
2011,WEST BENGAL,Maldah,Tamang,Religion not stated,2,2,0,0,0,0,2,2,0
2011,WEST BENGAL,Maldah,Generic Tribes etc.,All religions,"7,244","3,721","3,523","7,106","3,649","3,457",138,72,66
2011,WEST BENGAL,Maldah,Generic Tribes etc.,Hindu,"6,057","3,081","2,976","5,931","3,014","2,917",126,67,59
2011,WEST BENGAL,Maldah,Generic Tribes etc.,Muslim,507,278,229,506,278,228,1,0,1
2011,WEST BENGAL,Maldah,Generic Tribes etc.,Christian,160,87,73,149,82,67,11,5,6
2011,WEST BENGAL,Maldah,Generic Tribes etc.,Sikh,5,2,3,5,2,3,0,0,0
2011,WEST BENGAL,Maldah,Generic Tribes etc.,Buddhist,5,4,1,5,4,1,0,0,0
2011,WEST BENGAL,Maldah,Generic Tribes etc.,Other religions and persuasions,498,262,236,498,262,236,0,0,0
2011,WEST BENGAL,Maldah,Generic Tribes etc.,Religion not stated,12,7,5,12,7,5,0,0,0
2011,WEST BENGAL,Murshidabad,All Scheduled Tribes,All religions,"91,035","46,163","44,872","86,004","43,527","42,477","5,031","2,636","2,395"
2011,WEST BENGAL,Murshidabad,All Scheduled Tribes,Hindu,"68,275","34,316","33,959","64,018","32,082","31,936","4,257","2,234","2,023"
2011,WEST BENGAL,Murshidabad,All Scheduled Tribes,Muslim,"3,189","1,700","1,489","3,127","1,672","1,455",62,28,34
2011,WEST BENGAL,Murshidabad,All Scheduled Tribes,Christian,"12,303","6,453","5,850","11,666","6,123","5,543",637,330,307
2011,WEST BENGAL,Murshidabad,All Scheduled Tribes,Sikh,21,12,9,18,10,8,3,2,1
2011,WEST BENGAL,Murshidabad,All Scheduled Tribes,Buddhist,32,20,12,15,9,6,17,11,6
2011,WEST BENGAL,Murshidabad,All Scheduled Tribes,Jain,6,3,3,5,2,3,1,1,0
2011,WEST BENGAL,Murshidabad,All Scheduled Tribes,Other religions and persuasions,"7,053","3,582","3,471","7,016","3,562","3,454",37,20,17
2011,WEST BENGAL,Murshidabad,All Scheduled Tribes,Religion not stated,156,77,79,139,67,72,17,10,7
2011,WEST BENGAL,Murshidabad,Asur,All religions,1,1,0,1,1,0,0,0,0
2011,WEST BENGAL,Murshidabad,Asur,Hindu,1,1,0,1,1,0,0,0,0
2011,WEST BENGAL,Murshidabad,Baiga,All religions,4,3,1,4,3,1,0,0,0
2011,WEST BENGAL,Murshidabad,Baiga,Hindu,4,3,1,4,3,1,0,0,0
2011,WEST BENGAL,Murshidabad,"Bedia,  Bediya",All religions,"2,634","1,327","1,307","2,399","1,213","1,186",235,114,121
2011,WEST BENGAL,Murshidabad,"Bedia,  Bediya",Hindu,"1,406",700,706,"1,177",589,588,229,111,118
2011,WEST BENGAL,Murshidabad,"Bedia,  Bediya",Muslim,"1,219",622,597,"1,215",620,595,4,2,2
2011,WEST BENGAL,Murshidabad,"Bedia,  Bediya",Christian,5,3,2,5,3,2,0,0,0
2011,WEST BENGAL,Murshidabad,"Bedia,  Bediya",Sikh,1,1,0,0,0,0,1,1,0
2011,WEST BENGAL,Murshidabad,"Bedia,  Bediya",Religion not stated,3,1,2,2,1,1,1,0,1
2011,WEST BENGAL,Murshidabad,Bhumij,All religions,"1,107",553,554,"1,015",503,512,92,50,42
2011,WEST BENGAL,Murshidabad,Bhumij,Hindu,"1,083",546,537,993,497,496,90,49,41
2011,WEST BENGAL,Murshidabad,Bhumij,Muslim,21,6,15,19,5,14,2,1,1
2011,WEST BENGAL,Murshidabad,Bhumij,Christian,1,1,0,1,1,0,0,0,0
2011,WEST BENGAL,Murshidabad,Bhumij,Religion not stated,2,0,2,2,0,2,0,0,0
2011,WEST BENGAL,Murshidabad,"Bhutia,  Sherpa,  Toto,  Dukpa,  Kagatay,   Tibetan,   Yolmo",All religions,125,66,59,113,58,55,12,8,4
2011,WEST BENGAL,Murshidabad,"Bhutia,  Sherpa,  Toto,  Dukpa,  Kagatay,   Tibetan,   Yolmo",Hindu,113,59,54,105,54,51,8,5,3
2011,WEST BENGAL,Murshidabad,"Bhutia,  Sherpa,  Toto,  Dukpa,  Kagatay,   Tibetan,   Yolmo",Muslim,9,5,4,7,4,3,2,1,1
2011,WEST BENGAL,Murshidabad,"Bhutia,  Sherpa,  Toto,  Dukpa,  Kagatay,   Tibetan,   Yolmo",Buddhist,3,2,1,1,0,1,2,2,0
2011,WEST BENGAL,Murshidabad,Birhor,All religions,40,20,20,37,19,18,3,1,2
2011,WEST BENGAL,Murshidabad,Birhor,Hindu,39,20,19,36,19,17,3,1,2
2011,WEST BENGAL,Murshidabad,Birhor,Muslim,1,0,1,1,0,1,0,0,0
2011,WEST BENGAL,Murshidabad,Birjia,All religions,1,1,0,1,1,0,0,0,0
2011,WEST BENGAL,Murshidabad,Birjia,Hindu,1,1,0,1,1,0,0,0,0
2011,WEST BENGAL,Murshidabad,Chakma,All religions,28,12,16,20,6,14,8,6,2
2011,WEST BENGAL,Murshidabad,Chakma,Hindu,24,10,14,20,6,14,4,4,0
2011,WEST BENGAL,Murshidabad,Chakma,Muslim,4,2,2,0,0,0,4,2,2
2011,WEST BENGAL,Murshidabad,Chero,All religions,60,32,28,44,27,17,16,5,11
2011,WEST BENGAL,Murshidabad,Chero,Hindu,15,7,8,9,6,3,6,1,5
2011,WEST BENGAL,Murshidabad,Chero,Muslim,45,25,20,35,21,14,10,4,6
2011,WEST BENGAL,Murshidabad,Chik Baraik,All religions,16,7,9,6,3,3,10,4,6
2011,WEST BENGAL,Murshidabad,Chik Baraik,Hindu,16,7,9,6,3,3,10,4,6
2011,WEST BENGAL,Murshidabad,Garo,All religions,3,1,2,1,1,0,2,0,2
2011,WEST BENGAL,Murshidabad,Garo,Hindu,3,1,2,1,1,0,2,0,2
2011,WEST BENGAL,Murshidabad,Gond,All religions,59,36,23,5,5,0,54,31,23
2011,WEST BENGAL,Murshidabad,Gond,Hindu,59,36,23,5,5,0,54,31,23
2011,WEST BENGAL,Murshidabad,Gorait,All religions,1,1,0,0,0,0,1,1,0
2011,WEST BENGAL,Murshidabad,Gorait,Hindu,1,1,0,0,0,0,1,1,0
2011,WEST BENGAL,Murshidabad,Hajang,All religions,6,2,4,4,1,3,2,1,1
2011,WEST BENGAL,Murshidabad,Hajang,Hindu,6,2,4,4,1,3,2,1,1
2011,WEST BENGAL,Murshidabad,Ho,All religions,73,40,33,70,38,32,3,2,1
2011,WEST BENGAL,Murshidabad,Ho,Hindu,71,39,32,68,37,31,3,2,1
2011,WEST BENGAL,Murshidabad,Ho,Muslim,2,1,1,2,1,1,0,0,0
2011,WEST BENGAL,Murshidabad,Karmali,All religions,23,9,14,7,1,6,16,8,8
2011,WEST BENGAL,Murshidabad,Karmali,Hindu,23,9,14,7,1,6,16,8,8
2011,WEST BENGAL,Murshidabad,Kharwar,All religions,79,41,38,42,23,19,37,18,19
2011,WEST BENGAL,Murshidabad,Kharwar,Hindu,79,41,38,42,23,19,37,18,19
2011,WEST BENGAL,Murshidabad,Kisan,All religions,462,251,211,16,9,7,446,242,204
2011,WEST BENGAL,Murshidabad,Kisan,Hindu,444,239,205,16,9,7,428,230,198
2011,WEST BENGAL,Murshidabad,Kisan,Muslim,4,3,1,0,0,0,4,3,1
2011,WEST BENGAL,Murshidabad,Kisan,Christian,14,9,5,0,0,0,14,9,5
2011,WEST BENGAL,Murshidabad,Kora,All religions,"1,113",544,569,"1,095",537,558,18,7,11
2011,WEST BENGAL,Murshidabad,Kora,Hindu,"1,106",540,566,"1,088",533,555,18,7,11
2011,WEST BENGAL,Murshidabad,Kora,Muslim,3,1,2,3,1,2,0,0,0
2011,WEST BENGAL,Murshidabad,Kora,Christian,1,1,0,1,1,0,0,0,0
2011,WEST BENGAL,Murshidabad,Kora,Sikh,1,1,0,1,1,0,0,0,0
2011,WEST BENGAL,Murshidabad,Kora,Religion not stated,2,1,1,2,1,1,0,0,0
2011,WEST BENGAL,Murshidabad,Korwa,All religions,11,5,6,6,2,4,5,3,2
2011,WEST BENGAL,Murshidabad,Korwa,Hindu,11,5,6,6,2,4,5,3,2
2011,WEST BENGAL,Murshidabad,Lepcha,All religions,8,3,5,2,1,1,6,2,4
2011,WEST BENGAL,Murshidabad,Lepcha,Hindu,7,3,4,2,1,1,5,2,3
2011,WEST BENGAL,Murshidabad,Lepcha,Buddhist,1,0,1,0,0,0,1,0,1
2011,WEST BENGAL,Murshidabad,"Lodha,  Kheria,  Kharia",All religions,26,7,19,23,5,18,3,2,1
2011,WEST BENGAL,Murshidabad,"Lodha,  Kheria,  Kharia",Hindu,14,5,9,14,5,9,0,0,0
2011,WEST BENGAL,Murshidabad,"Lodha,  Kheria,  Kharia",Muslim,9,0,9,9,0,9,0,0,0
2011,WEST BENGAL,Murshidabad,"Lodha,  Kheria,  Kharia",Christian,3,2,1,0,0,0,3,2,1
2011,WEST BENGAL,Murshidabad,"Lohara,  Lohra",All religions,58,29,29,57,28,29,1,1,0
2011,WEST BENGAL,Murshidabad,"Lohara,  Lohra",Hindu,57,28,29,56,27,29,1,1,0
2011,WEST BENGAL,Murshidabad,"Lohara,  Lohra",Muslim,1,1,0,1,1,0,0,0,0
2011,WEST BENGAL,Murshidabad,Magh,All religions,38,22,16,5,4,1,33,18,15
2011,WEST BENGAL,Murshidabad,Magh,Hindu,20,10,10,1,1,0,19,9,10
2011,WEST BENGAL,Murshidabad,Magh,Buddhist,18,12,6,4,3,1,14,9,5
2011,WEST BENGAL,Murshidabad,Mahali,All religions,"1,147",548,599,"1,125",538,587,22,10,12
2011,WEST BENGAL,Murshidabad,Mahali,Hindu,"1,083",505,578,"1,061",495,566,22,10,12
2011,WEST BENGAL,Murshidabad,Mahali,Muslim,1,1,0,1,1,0,0,0,0
2011,WEST BENGAL,Murshidabad,Mahali,Christian,62,41,21,62,41,21,0,0,0
2011,WEST BENGAL,Murshidabad,Mahali,Sikh,1,1,0,1,1,0,0,0,0
2011,WEST BENGAL,Murshidabad,Mahli,All religions,2,0,2,2,0,2,0,0,0
2011,WEST BENGAL,Murshidabad,Mahli,Hindu,2,0,2,2,0,2,0,0,0
2011,WEST BENGAL,Murshidabad,Mal Pahariya,All religions,"14,064","7,045","7,019","13,643","6,836","6,807",421,209,212
2011,WEST BENGAL,Murshidabad,Mal Pahariya,Hindu,"13,925","6,968","6,957","13,509","6,762","6,747",416,206,210
2011,WEST BENGAL,Murshidabad,Mal Pahariya,Muslim,41,25,16,37,22,15,4,3,1
2011,WEST BENGAL,Murshidabad,Mal Pahariya,Christian,34,18,16,34,18,16,0,0,0
2011,WEST BENGAL,Murshidabad,Mal Pahariya,Sikh,4,3,1,4,3,1,0,0,0
2011,WEST BENGAL,Murshidabad,Mal Pahariya,Buddhist,3,1,2,3,1,2,0,0,0
2011,WEST BENGAL,Murshidabad,Mal Pahariya,Jain,2,1,1,2,1,1,0,0,0
2011,WEST BENGAL,Murshidabad,Mal Pahariya,Other religions and persuasions,44,23,21,44,23,21,0,0,0
2011,WEST BENGAL,Murshidabad,Mal Pahariya,Religion not stated,11,6,5,10,6,4,1,0,1
2011,WEST BENGAL,Murshidabad,Mech,All religions,10,6,4,1,0,1,9,6,3
2011,WEST BENGAL,Murshidabad,Mech,Hindu,10,6,4,1,0,1,9,6,3
2011,WEST BENGAL,Murshidabad,Munda,All religions,"3,428","1,747","1,681","2,837","1,446","1,391",591,301,290
2011,WEST BENGAL,Murshidabad,Munda,Hindu,"3,368","1,713","1,655","2,796","1,421","1,375",572,292,280
2011,WEST BENGAL,Murshidabad,Munda,Muslim,13,9,4,13,9,4,0,0,0
2011,WEST BENGAL,Murshidabad,Munda,Christian,35,17,18,20,11,9,15,6,9
2011,WEST BENGAL,Murshidabad,Munda,Other religions and persuasions,5,4,1,1,1,0,4,3,1
2011,WEST BENGAL,Murshidabad,Munda,Religion not stated,7,4,3,7,4,3,0,0,0
2011,WEST BENGAL,Murshidabad,Nagesia,All religions,322,152,170,249,115,134,73,37,36
2011,WEST BENGAL,Murshidabad,Nagesia,Hindu,302,140,162,230,104,126,72,36,36
2011,WEST BENGAL,Murshidabad,Nagesia,Muslim,9,5,4,8,4,4,1,1,0
2011,WEST BENGAL,Murshidabad,Nagesia,Religion not stated,11,7,4,11,7,4,0,0,0
2011,WEST BENGAL,Murshidabad,Oraon,All religions,"9,277","4,694","4,583","8,164","4,131","4,033","1,113",563,550
2011,WEST BENGAL,Murshidabad,Oraon,Hindu,"8,674","4,374","4,300","7,801","3,934","3,867",873,440,433
2011,WEST BENGAL,Murshidabad,Oraon,Muslim,55,25,30,54,24,30,1,1,0
2011,WEST BENGAL,Murshidabad,Oraon,Christian,294,154,140,65,39,26,229,115,114
2011,WEST BENGAL,Murshidabad,Oraon,Sikh,3,2,1,2,1,1,1,1,0
2011,WEST BENGAL,Murshidabad,Oraon,Jain,1,1,0,1,1,0,0,0,0
2011,WEST BENGAL,Murshidabad,Oraon,Other religions and persuasions,243,134,109,239,131,108,4,3,1
2011,WEST BENGAL,Murshidabad,Oraon,Religion not stated,7,4,3,2,1,1,5,3,2
2011,WEST BENGAL,Murshidabad,Parhaiya,All religions,6,4,2,3,2,1,3,2,1
2011,WEST BENGAL,Murshidabad,Parhaiya,Hindu,5,4,1,2,2,0,3,2,1
2011,WEST BENGAL,Murshidabad,Parhaiya,Muslim,1,0,1,1,0,1,0,0,0
2011,WEST BENGAL,Murshidabad,Rabha,All religions,625,329,296,474,252,222,151,77,74
2011,WEST BENGAL,Murshidabad,Rabha,Hindu,617,325,292,466,248,218,151,77,74
2011,WEST BENGAL,Murshidabad,Rabha,Muslim,5,3,2,5,3,2,0,0,0
2011,WEST BENGAL,Murshidabad,Rabha,Religion not stated,3,1,2,3,1,2,0,0,0
2011,WEST BENGAL,Murshidabad,Santal,All religions,"51,351","26,094","25,257","49,889","25,285","24,604","1,462",809,653
2011,WEST BENGAL,Murshidabad,Santal,Hindu,"32,930","16,549","16,381","31,895","15,961","15,934","1,035",588,447
2011,WEST BENGAL,Murshidabad,Santal,Muslim,178,103,75,160,96,64,18,7,11
2011,WEST BENGAL,Murshidabad,Santal,Christian,"11,511","6,033","5,478","11,139","5,838","5,301",372,195,177
2011,WEST BENGAL,Murshidabad,Santal,Sikh,11,4,7,10,4,6,1,0,1
2011,WEST BENGAL,Murshidabad,Santal,Buddhist,7,5,2,7,5,2,0,0,0
2011,WEST BENGAL,Murshidabad,Santal,Jain,2,1,1,1,0,1,1,1,0
2011,WEST BENGAL,Murshidabad,Santal,Other religions and persuasions,"6,616","3,353","3,263","6,587","3,339","3,248",29,14,15
2011,WEST BENGAL,Murshidabad,Santal,Religion not stated,96,46,50,90,42,48,6,4,2
2011,WEST BENGAL,Murshidabad,Sauria Paharia,All religions,49,16,33,22,7,15,27,9,18
2011,WEST BENGAL,Murshidabad,Sauria Paharia,Hindu,49,16,33,22,7,15,27,9,18
2011,WEST BENGAL,Murshidabad,Savar,All religions,10,6,4,9,6,3,1,0,1
2011,WEST BENGAL,Murshidabad,Savar,Hindu,8,4,4,7,4,3,1,0,1
2011,WEST BENGAL,Murshidabad,Savar,Christian,2,2,0,2,2,0,0,0,0
2011,WEST BENGAL,Murshidabad,Limbu (Subba),All religions,12,8,4,11,7,4,1,1,0
2011,WEST BENGAL,Murshidabad,Limbu (Subba),Hindu,12,8,4,11,7,4,1,1,0
2011,WEST BENGAL,Murshidabad,Tamang,All religions,143,74,69,83,46,37,60,28,32
2011,WEST BENGAL,Murshidabad,Tamang,Hindu,87,46,41,38,21,17,49,25,24
2011,WEST BENGAL,Murshidabad,Tamang,Muslim,56,28,28,45,25,20,11,3,8
2011,WEST BENGAL,Murshidabad,Generic Tribes etc.,All religions,"4,613","2,427","2,186","4,519","2,367","2,152",94,60,34
2011,WEST BENGAL,Murshidabad,Generic Tribes etc.,Hindu,"2,600","1,345","1,255","2,515","1,291","1,224",85,54,31
2011,WEST BENGAL,Murshidabad,Generic Tribes etc.,Muslim,"1,512",835,677,"1,511",835,676,1,0,1
2011,WEST BENGAL,Murshidabad,Generic Tribes etc.,Christian,341,172,169,337,169,168,4,3,1
2011,WEST BENGAL,Murshidabad,Generic Tribes etc.,Jain,1,0,1,1,0,1,0,0,0
2011,WEST BENGAL,Murshidabad,Generic Tribes etc.,Other religions and persuasions,145,68,77,145,68,77,0,0,0
