Year,State,District,ST Name,Religion,Persons,Male,Female,Persons (Rural),Male (Rural),Female (Rural),Persons (Urban),Male (Urban),Female (Urban)
"2,001",WEST BENGAL,Maldah,Sauria Paharia,All religions,"1,201",626,575,"1,113",588,525,88,38,50
"2,001",WEST BENGAL,Maldah,Sauria Paharia,Hindu,"1,189",621,568,"1,101",583,518,88,38,50
"2,001",WEST BENGAL,Maldah,Sauria Paharia,Muslim,12,5,7,12,5,7,0,0,0
"2,001",WEST BENGAL,Maldah,Savar,All religions,151,67,84,151,67,84,0,0,0
"2,001",WEST BENGAL,Maldah,Savar,Hindu,151,67,84,151,67,84,0,0,0
"2,001",WEST BENGAL,Maldah,Generic Tribes etc.,All religions,"36,739","18,887","17,852","36,400","18,711","17,689",339,176,163
"2,001",WEST BENGAL,Maldah,Generic Tribes etc.,Hindu,"36,620","18,822","17,798","36,326","18,666","17,660",294,156,138
"2,001",WEST BENGAL,Maldah,Generic Tribes etc.,Muslim,18,12,6,18,12,6,0,0,0
"2,001",WEST BENGAL,Maldah,Generic Tribes etc.,Christian,99,51,48,54,31,23,45,20,25
"2,001",WEST BENGAL,Maldah,Generic Tribes etc.,Other religions and persuasions,2,2,0,2,2,0,0,0,0
"2,001",WEST BENGAL,Murshidabad,All Scheduled Tribes,All religions,"75,953","38,518","37,435","73,202","37,090","36,112","2,751","1,428","1,323"
"2,001",WEST BENGAL,Murshidabad,All Scheduled Tribes,Hindu,"63,458","32,241","31,217","61,096","30,950","30,146","2,362","1,291","1,071"
"2,001",WEST BENGAL,Murshidabad,All Scheduled Tribes,Muslim,964,491,473,922,471,451,42,20,22
"2,001",WEST BENGAL,Murshidabad,All Scheduled Tribes,Christian,"9,703","4,845","4,858","9,399","4,748","4,651",304,97,207
"2,001",WEST BENGAL,Murshidabad,All Scheduled Tribes,Sikh,4,1,3,4,1,3,0,0,0
"2,001",WEST BENGAL,Murshidabad,All Scheduled Tribes,Buddhist,51,29,22,44,25,19,7,4,3
"2,001",WEST BENGAL,Murshidabad,All Scheduled Tribes,Jain,13,8,5,0,0,0,13,8,5
"2,001",WEST BENGAL,Murshidabad,All Scheduled Tribes,Other religions and persuasions,"1,563",815,748,"1,544",808,736,19,7,12
"2,001",WEST BENGAL,Murshidabad,All Scheduled Tribes,Religion not stated,197,88,109,193,87,106,4,1,3
"2,001",WEST BENGAL,Murshidabad,Baiga,All religions,117,55,62,117,55,62,0,0,0
"2,001",WEST BENGAL,Murshidabad,Baiga,Hindu,117,55,62,117,55,62,0,0,0
"2,001",WEST BENGAL,Murshidabad,Bedia etc.,All religions,"1,670",857,813,"1,555",802,753,115,55,60
"2,001",WEST BENGAL,Murshidabad,Bedia etc.,Hindu,"1,087",555,532,993,511,482,94,44,50
"2,001",WEST BENGAL,Murshidabad,Bedia etc.,Muslim,572,295,277,551,284,267,21,11,10
"2,001",WEST BENGAL,Murshidabad,Bedia etc.,Christian,11,7,4,11,7,4,0,0,0
"2,001",WEST BENGAL,Murshidabad,Bhumij,All religions,776,400,376,741,380,361,35,20,15
"2,001",WEST BENGAL,Murshidabad,Bhumij,Hindu,766,395,371,731,375,356,35,20,15
"2,001",WEST BENGAL,Murshidabad,Bhumij,Muslim,1,1,0,1,1,0,0,0,0
"2,001",WEST BENGAL,Murshidabad,Bhumij,Christian,9,4,5,9,4,5,0,0,0
"2,001",WEST BENGAL,Murshidabad,Bhutia etc.,All religions,33,21,12,16,12,4,17,9,8
"2,001",WEST BENGAL,Murshidabad,Bhutia etc.,Hindu,33,21,12,16,12,4,17,9,8
"2,001",WEST BENGAL,Murshidabad,Birhor,All religions,42,25,17,42,25,17,0,0,0
"2,001",WEST BENGAL,Murshidabad,Birhor,Hindu,42,25,17,42,25,17,0,0,0
"2,001",WEST BENGAL,Murshidabad,Birjia,All religions,10,6,4,10,6,4,0,0,0
"2,001",WEST BENGAL,Murshidabad,Birjia,Hindu,10,6,4,10,6,4,0,0,0
"2,001",WEST BENGAL,Murshidabad,Chakma,All religions,1,1,0,0,0,0,1,1,0
"2,001",WEST BENGAL,Murshidabad,Chakma,Hindu,1,1,0,0,0,0,1,1,0
"2,001",WEST BENGAL,Murshidabad,Chero,All religions,93,48,45,93,48,45,0,0,0
"2,001",WEST BENGAL,Murshidabad,Chero,Hindu,10,7,3,10,7,3,0,0,0
"2,001",WEST BENGAL,Murshidabad,Chero,Muslim,83,41,42,83,41,42,0,0,0
"2,001",WEST BENGAL,Murshidabad,Garo,All religions,9,4,5,5,3,2,4,1,3
"2,001",WEST BENGAL,Murshidabad,Garo,Hindu,5,2,3,1,1,0,4,1,3
"2,001",WEST BENGAL,Murshidabad,Garo,Christian,4,2,2,4,2,2,0,0,0
"2,001",WEST BENGAL,Murshidabad,Gond,All religions,97,48,49,18,9,9,79,39,40
"2,001",WEST BENGAL,Murshidabad,Gond,Hindu,97,48,49,18,9,9,79,39,40
"2,001",WEST BENGAL,Murshidabad,Gorait,All religions,21,11,10,21,11,10,0,0,0
"2,001",WEST BENGAL,Murshidabad,Gorait,Hindu,21,11,10,21,11,10,0,0,0
"2,001",WEST BENGAL,Murshidabad,Hajang,All religions,1,0,1,1,0,1,0,0,0
"2,001",WEST BENGAL,Murshidabad,Hajang,Hindu,1,0,1,1,0,1,0,0,0
"2,001",WEST BENGAL,Murshidabad,Ho,All religions,40,17,23,37,15,22,3,2,1
"2,001",WEST BENGAL,Murshidabad,Ho,Hindu,40,17,23,37,15,22,3,2,1
"2,001",WEST BENGAL,Murshidabad,Karmali,All religions,6,3,3,0,0,0,6,3,3
"2,001",WEST BENGAL,Murshidabad,Karmali,Hindu,6,3,3,0,0,0,6,3,3
"2,001",WEST BENGAL,Murshidabad,Kharwar,All religions,160,82,78,144,74,70,16,8,8
"2,001",WEST BENGAL,Murshidabad,Kharwar,Hindu,160,82,78,144,74,70,16,8,8
"2,001",WEST BENGAL,Murshidabad,Kisan,All religions,55,28,27,47,26,21,8,2,6
"2,001",WEST BENGAL,Murshidabad,Kisan,Hindu,55,28,27,47,26,21,8,2,6
"2,001",WEST BENGAL,Murshidabad,Kora,All religions,"1,228",600,628,"1,221",595,626,7,5,2
"2,001",WEST BENGAL,Murshidabad,Kora,Hindu,"1,194",584,610,"1,188",580,608,6,4,2
"2,001",WEST BENGAL,Murshidabad,Kora,Muslim,9,5,4,8,4,4,1,1,0
"2,001",WEST BENGAL,Murshidabad,Kora,Sikh,1,1,0,1,1,0,0,0,0
"2,001",WEST BENGAL,Murshidabad,Kora,Other religions and persuasions,24,10,14,24,10,14,0,0,0
"2,001",WEST BENGAL,Murshidabad,Lepcha,All religions,1,1,0,0,0,0,1,1,0
"2,001",WEST BENGAL,Murshidabad,Lepcha,Hindu,1,1,0,0,0,0,1,1,0
"2,001",WEST BENGAL,Murshidabad,Lodha etc.,All religions,20,11,9,6,4,2,14,7,7
"2,001",WEST BENGAL,Murshidabad,Lodha etc.,Hindu,20,11,9,6,4,2,14,7,7
"2,001",WEST BENGAL,Murshidabad,Lohara etc.,All religions,38,14,24,38,14,24,0,0,0
"2,001",WEST BENGAL,Murshidabad,Lohara etc.,Hindu,35,13,22,35,13,22,0,0,0
"2,001",WEST BENGAL,Murshidabad,Lohara etc.,Religion not stated,3,1,2,3,1,2,0,0,0
"2,001",WEST BENGAL,Murshidabad,Magh,All religions,27,16,11,21,12,9,6,4,2
"2,001",WEST BENGAL,Murshidabad,Magh,Buddhist,27,16,11,21,12,9,6,4,2
"2,001",WEST BENGAL,Murshidabad,Mahali,All religions,"1,519",768,751,"1,359",676,683,160,92,68
"2,001",WEST BENGAL,Murshidabad,Mahali,Hindu,"1,424",720,704,"1,274",633,641,150,87,63
"2,001",WEST BENGAL,Murshidabad,Mahali,Muslim,8,4,4,2,0,2,6,4,2
"2,001",WEST BENGAL,Murshidabad,Mahali,Christian,83,43,40,79,42,37,4,1,3
"2,001",WEST BENGAL,Murshidabad,Mahali,Religion not stated,4,1,3,4,1,3,0,0,0
"2,001",WEST BENGAL,Murshidabad,Mahli,All religions,18,7,11,18,7,11,0,0,0
"2,001",WEST BENGAL,Murshidabad,Mahli,Hindu,18,7,11,18,7,11,0,0,0
"2,001",WEST BENGAL,Murshidabad,Mal Pahariya,All religions,"11,142","5,571","5,571","10,904","5,462","5,442",238,109,129
"2,001",WEST BENGAL,Murshidabad,Mal Pahariya,Hindu,"10,921","5,463","5,458","10,691","5,355","5,336",230,108,122
"2,001",WEST BENGAL,Murshidabad,Mal Pahariya,Muslim,38,23,15,37,22,15,1,1,0
"2,001",WEST BENGAL,Murshidabad,Mal Pahariya,Christian,28,13,15,21,13,8,7,0,7
"2,001",WEST BENGAL,Murshidabad,Mal Pahariya,Other religions and persuasions,33,17,16,33,17,16,0,0,0
"2,001",WEST BENGAL,Murshidabad,Mal Pahariya,Religion not stated,122,55,67,122,55,67,0,0,0
"2,001",WEST BENGAL,Murshidabad,Mech,All religions,1,1,0,0,0,0,1,1,0
"2,001",WEST BENGAL,Murshidabad,Mech,Hindu,1,1,0,0,0,0,1,1,0
"2,001",WEST BENGAL,Murshidabad,Mru,All religions,1,1,0,1,1,0,0,0,0
"2,001",WEST BENGAL,Murshidabad,Mru,Hindu,1,1,0,1,1,0,0,0,0
"2,001",WEST BENGAL,Murshidabad,Munda,All religions,"2,872","1,503","1,369","2,729","1,423","1,306",143,80,63
"2,001",WEST BENGAL,Murshidabad,Munda,Hindu,"2,818","1,472","1,346","2,692","1,402","1,290",126,70,56
"2,001",WEST BENGAL,Murshidabad,Munda,Muslim,2,0,2,2,0,2,0,0,0
"2,001",WEST BENGAL,Murshidabad,Munda,Christian,14,9,5,10,7,3,4,2,2
"2,001",WEST BENGAL,Murshidabad,Munda,Buddhist,4,3,1,4,3,1,0,0,0
"2,001",WEST BENGAL,Murshidabad,Munda,Jain,13,8,5,0,0,0,13,8,5
"2,001",WEST BENGAL,Murshidabad,Munda,Other religions and persuasions,21,11,10,21,11,10,0,0,0
"2,001",WEST BENGAL,Murshidabad,Oraon,All religions,"8,677","4,377","4,300","8,075","4,072","4,003",602,305,297
"2,001",WEST BENGAL,Murshidabad,Oraon,Hindu,"8,067","4,058","4,009","7,480","3,757","3,723",587,301,286
"2,001",WEST BENGAL,Murshidabad,Oraon,Muslim,20,9,11,19,9,10,1,0,1
"2,001",WEST BENGAL,Murshidabad,Oraon,Christian,215,108,107,202,104,98,13,4,9
"2,001",WEST BENGAL,Murshidabad,Oraon,Buddhist,18,10,8,18,10,8,0,0,0
"2,001",WEST BENGAL,Murshidabad,Oraon,Other religions and persuasions,356,192,164,356,192,164,0,0,0
"2,001",WEST BENGAL,Murshidabad,Oraon,Religion not stated,1,0,1,0,0,0,1,0,1
"2,001",WEST BENGAL,Murshidabad,Parhaiya,All religions,115,58,57,115,58,57,0,0,0
"2,001",WEST BENGAL,Murshidabad,Parhaiya,Hindu,115,58,57,115,58,57,0,0,0
"2,001",WEST BENGAL,Murshidabad,Santal,All religions,"45,562","23,157","22,405","44,432","22,556","21,876","1,130",601,529
"2,001",WEST BENGAL,Murshidabad,Santal,Hindu,"34,878","17,815","17,063","34,059","17,315","16,744",819,500,319
"2,001",WEST BENGAL,Murshidabad,Santal,Muslim,203,99,104,191,96,95,12,3,9
"2,001",WEST BENGAL,Murshidabad,Santal,Christian,"9,309","4,642","4,667","9,033","4,552","4,481",276,90,186
"2,001",WEST BENGAL,Murshidabad,Santal,Sikh,3,0,3,3,0,3,0,0,0
"2,001",WEST BENGAL,Murshidabad,Santal,Buddhist,2,0,2,1,0,1,1,0,1
"2,001",WEST BENGAL,Murshidabad,Santal,Other religions and persuasions,"1,101",570,531,"1,082",563,519,19,7,12
"2,001",WEST BENGAL,Murshidabad,Santal,Religion not stated,66,31,35,63,30,33,3,1,2
"2,001",WEST BENGAL,Murshidabad,Sauria Paharia,All religions,5,2,3,3,1,2,2,1,1
"2,001",WEST BENGAL,Murshidabad,Sauria Paharia,Hindu,5,2,3,3,1,2,2,1,1
"2,001",WEST BENGAL,Murshidabad,Savar,All religions,102,54,48,101,53,48,1,1,0
"2,001",WEST BENGAL,Murshidabad,Savar,Hindu,99,53,46,98,52,46,1,1,0
"2,001",WEST BENGAL,Murshidabad,Savar,Christian,3,1,2,3,1,2,0,0,0
"2,001",WEST BENGAL,Murshidabad,Generic Tribes etc.,All religions,"1,494",771,723,"1,332",690,642,162,81,81
"2,001",WEST BENGAL,Murshidabad,Generic Tribes etc.,Hindu,"1,410",726,684,"1,248",645,603,162,81,81
"2,001",WEST BENGAL,Murshidabad,Generic Tribes etc.,Muslim,28,14,14,28,14,14,0,0,0
"2,001",WEST BENGAL,Murshidabad,Generic Tribes etc.,Christian,27,16,11,27,16,11,0,0,0
"2,001",WEST BENGAL,Murshidabad,Generic Tribes etc.,Other religions and persuasions,28,15,13,28,15,13,0,0,0
"2,001",WEST BENGAL,Murshidabad,Generic Tribes etc.,Religion not stated,1,0,1,1,0,1,0,0,0
"2,001",WEST BENGAL,Birbhum,All Scheduled Tribes,All religions,"203,127","101,831","101,296","198,612","99,598","99,014","4,515","2,233","2,282"
"2,001",WEST BENGAL,Birbhum,All Scheduled Tribes,Hindu,"193,605","97,067","96,538","189,308","94,978","94,330","4,297","2,089","2,208"
"2,001",WEST BENGAL,Birbhum,All Scheduled Tribes,Muslim,"1,398",709,689,"1,378",696,682,20,13,7
"2,001",WEST BENGAL,Birbhum,All Scheduled Tribes,Christian,"6,043","3,014","3,029","5,870","2,901","2,969",173,113,60
"2,001",WEST BENGAL,Birbhum,All Scheduled Tribes,Sikh,7,5,2,5,3,2,2,2,0
"2,001",WEST BENGAL,Birbhum,All Scheduled Tribes,Buddhist,17,6,11,11,4,7,6,2,4
"2,001",WEST BENGAL,Birbhum,All Scheduled Tribes,Jain,12,5,7,12,5,7,0,0,0
"2,001",WEST BENGAL,Birbhum,All Scheduled Tribes,Other religions and persuasions,"1,664",830,834,"1,647",816,831,17,14,3
"2,001",WEST BENGAL,Birbhum,All Scheduled Tribes,Religion not stated,381,195,186,381,195,186,0,0,0
"2,001",WEST BENGAL,Birbhum,Bedia etc.,All religions,"2,130","1,083","1,047","2,117","1,075","1,042",13,8,5
"2,001",WEST BENGAL,Birbhum,Bedia etc.,Hindu,"1,143",579,564,"1,130",571,559,13,8,5
"2,001",WEST BENGAL,Birbhum,Bedia etc.,Muslim,982,502,480,982,502,480,0,0,0
"2,001",WEST BENGAL,Birbhum,Bedia etc.,Religion not stated,5,2,3,5,2,3,0,0,0
"2,001",WEST BENGAL,Birbhum,Bhumij,All religions,75,43,32,71,41,30,4,2,2
"2,001",WEST BENGAL,Birbhum,Bhumij,Hindu,71,41,30,70,40,30,1,1,0
"2,001",WEST BENGAL,Birbhum,Bhumij,Christian,3,1,2,0,0,0,3,1,2
"2,001",WEST BENGAL,Birbhum,Bhumij,Sikh,1,1,0,1,1,0,0,0,0
"2,001",WEST BENGAL,Birbhum,Bhutia etc.,All religions,40,18,22,38,16,22,2,2,0
"2,001",WEST BENGAL,Birbhum,Bhutia etc.,Hindu,32,15,17,30,13,17,2,2,0
"2,001",WEST BENGAL,Birbhum,Bhutia etc.,Buddhist,8,3,5,8,3,5,0,0,0
"2,001",WEST BENGAL,Birbhum,Birhor,All religions,23,10,13,18,7,11,5,3,2
"2,001",WEST BENGAL,Birbhum,Birhor,Hindu,13,7,6,8,4,4,5,3,2
"2,001",WEST BENGAL,Birbhum,Birhor,Other religions and persuasions,10,3,7,10,3,7,0,0,0
"2,001",WEST BENGAL,Birbhum,Chero,All religions,45,21,24,45,21,24,0,0,0
"2,001",WEST BENGAL,Birbhum,Chero,Hindu,4,2,2,4,2,2,0,0,0
"2,001",WEST BENGAL,Birbhum,Chero,Muslim,41,19,22,41,19,22,0,0,0
"2,001",WEST BENGAL,Birbhum,Chik Baraik,All religions,22,12,10,22,12,10,0,0,0
"2,001",WEST BENGAL,Birbhum,Chik Baraik,Hindu,17,9,8,17,9,8,0,0,0
"2,001",WEST BENGAL,Birbhum,Chik Baraik,Muslim,4,3,1,4,3,1,0,0,0
"2,001",WEST BENGAL,Birbhum,Chik Baraik,Christian,1,0,1,1,0,1,0,0,0
"2,001",WEST BENGAL,Birbhum,Gond,All religions,4,3,1,3,2,1,1,1,0
"2,001",WEST BENGAL,Birbhum,Gond,Hindu,4,3,1,3,2,1,1,1,0
"2,001",WEST BENGAL,Birbhum,Gorait,All religions,39,18,21,38,17,21,1,1,0
"2,001",WEST BENGAL,Birbhum,Gorait,Hindu,39,18,21,38,17,21,1,1,0
"2,001",WEST BENGAL,Birbhum,Hajang,All religions,4,2,2,4,2,2,0,0,0
"2,001",WEST BENGAL,Birbhum,Hajang,Religion not stated,4,2,2,4,2,2,0,0,0
"2,001",WEST BENGAL,Birbhum,Kharwar,All religions,15,7,8,15,7,8,0,0,0
"2,001",WEST BENGAL,Birbhum,Kharwar,Hindu,15,7,8,15,7,8,0,0,0
"2,001",WEST BENGAL,Birbhum,Kora,All religions,"13,456","6,758","6,698","12,786","6,439","6,347",670,319,351
"2,001",WEST BENGAL,Birbhum,Kora,Hindu,"13,352","6,707","6,645","12,684","6,389","6,295",668,318,350
"2,001",WEST BENGAL,Birbhum,Kora,Muslim,6,4,2,5,3,2,1,1,0
"2,001",WEST BENGAL,Birbhum,Kora,Christian,6,0,6,5,0,5,1,0,1
"2,001",WEST BENGAL,Birbhum,Kora,Other religions and persuasions,23,9,14,23,9,14,0,0,0
"2,001",WEST BENGAL,Birbhum,Kora,Religion not stated,69,38,31,69,38,31,0,0,0
"2,001",WEST BENGAL,Birbhum,Korwa,All religions,86,44,42,86,44,42,0,0,0
"2,001",WEST BENGAL,Birbhum,Korwa,Hindu,86,44,42,86,44,42,0,0,0
"2,001",WEST BENGAL,Birbhum,Lepcha,All religions,3,1,2,3,1,2,0,0,0
"2,001",WEST BENGAL,Birbhum,Lepcha,Christian,3,1,2,3,1,2,0,0,0
"2,001",WEST BENGAL,Birbhum,Lodha etc.,All religions,132,65,67,129,63,66,3,2,1
"2,001",WEST BENGAL,Birbhum,Lodha etc.,Hindu,129,63,66,129,63,66,0,0,0
"2,001",WEST BENGAL,Birbhum,Lodha etc.,Christian,3,2,1,0,0,0,3,2,1
"2,001",WEST BENGAL,Birbhum,Lohara etc.,All religions,29,19,10,28,18,10,1,1,0
"2,001",WEST BENGAL,Birbhum,Lohara etc.,Hindu,29,19,10,28,18,10,1,1,0
"2,001",WEST BENGAL,Birbhum,Magh,All religions,161,83,78,151,79,72,10,4,6
"2,001",WEST BENGAL,Birbhum,Magh,Hindu,158,81,77,151,79,72,7,2,5
"2,001",WEST BENGAL,Birbhum,Magh,Buddhist,3,2,1,0,0,0,3,2,1
"2,001",WEST BENGAL,Birbhum,Mahali,All religions,"2,105","1,045","1,060","2,038","1,013","1,025",67,32,35
"2,001",WEST BENGAL,Birbhum,Mahali,Hindu,"2,099","1,042","1,057","2,032","1,010","1,022",67,32,35
"2,001",WEST BENGAL,Birbhum,Mahali,Muslim,6,3,3,6,3,3,0,0,0
"2,001",WEST BENGAL,Birbhum,Mahli,All religions,288,146,142,288,146,142,0,0,0
"2,001",WEST BENGAL,Birbhum,Mahli,Hindu,288,146,142,288,146,142,0,0,0
"2,001",WEST BENGAL,Birbhum,Mal Pahariya,All religions,"1,373",711,662,"1,351",703,648,22,8,14
"2,001",WEST BENGAL,Birbhum,Mal Pahariya,Hindu,"1,372",710,662,"1,350",702,648,22,8,14
"2,001",WEST BENGAL,Birbhum,Mal Pahariya,Christian,1,1,0,1,1,0,0,0,0
"2,001",WEST BENGAL,Birbhum,Mech,All religions,19,10,9,19,10,9,0,0,0
"2,001",WEST BENGAL,Birbhum,Mech,Hindu,19,10,9,19,10,9,0,0,0
"2,001",WEST BENGAL,Birbhum,Mru,All religions,1,0,1,1,0,1,0,0,0
"2,001",WEST BENGAL,Birbhum,Mru,Hindu,1,0,1,1,0,1,0,0,0
"2,001",WEST BENGAL,Birbhum,Munda,All religions,343,167,176,305,147,158,38,20,18
"2,001",WEST BENGAL,Birbhum,Munda,Hindu,319,158,161,286,139,147,33,19,14
"2,001",WEST BENGAL,Birbhum,Munda,Muslim,1,1,0,0,0,0,1,1,0
"2,001",WEST BENGAL,Birbhum,Munda,Christian,23,8,15,19,8,11,4,0,4
"2,001",WEST BENGAL,Birbhum,Nagesia,All religions,126,66,60,126,66,60,0,0,0
"2,001",WEST BENGAL,Birbhum,Nagesia,Hindu,126,66,60,126,66,60,0,0,0
"2,001",WEST BENGAL,Birbhum,Oraon,All religions,"4,502","2,299","2,203","3,922","2,009","1,913",580,290,290
"2,001",WEST BENGAL,Birbhum,Oraon,Hindu,"4,463","2,279","2,184","3,896","1,995","1,901",567,284,283
"2,001",WEST BENGAL,Birbhum,Oraon,Muslim,8,4,4,3,2,1,5,2,3
"2,001",WEST BENGAL,Birbhum,Oraon,Christian,17,10,7,9,6,3,8,4,4
"2,001",WEST BENGAL,Birbhum,Oraon,Other religions and persuasions,14,6,8,14,6,8,0,0,0
"2,001",WEST BENGAL,Birbhum,Rabha,All religions,84,44,40,84,44,40,0,0,0
"2,001",WEST BENGAL,Birbhum,Rabha,Hindu,84,44,40,84,44,40,0,0,0
"2,001",WEST BENGAL,Birbhum,Santal,All religions,"176,789","88,541","88,248","173,884","87,095","86,789","2,905","1,446","1,459"
"2,001",WEST BENGAL,Birbhum,Santal,Hindu,"168,544","84,419","84,125","165,810","83,094","82,716","2,734","1,325","1,409"
"2,001",WEST BENGAL,Birbhum,Santal,Muslim,344,171,173,333,164,169,11,7,4
"2,001",WEST BENGAL,Birbhum,Santal,Christian,"5,973","2,985","2,988","5,827","2,882","2,945",146,103,43
"2,001",WEST BENGAL,Birbhum,Santal,Sikh,6,4,2,4,2,2,2,2,0
"2,001",WEST BENGAL,Birbhum,Santal,Buddhist,3,1,2,3,1,2,0,0,0
"2,001",WEST BENGAL,Birbhum,Santal,Jain,12,5,7,12,5,7,0,0,0
"2,001",WEST BENGAL,Birbhum,Santal,Other religions and persuasions,"1,604",803,801,"1,592",794,798,12,9,3
"2,001",WEST BENGAL,Birbhum,Santal,Religion not stated,303,153,150,303,153,150,0,0,0
"2,001",WEST BENGAL,Birbhum,Sauria Paharia,All religions,1,0,1,1,0,1,0,0,0
"2,001",WEST BENGAL,Birbhum,Sauria Paharia,Hindu,1,0,1,1,0,1,0,0,0
"2,001",WEST BENGAL,Birbhum,Generic Tribes etc.,All religions,"1,232",615,617,"1,039",521,518,193,94,99
"2,001",WEST BENGAL,Birbhum,Generic Tribes etc.,Hindu,"1,197",598,599,"1,022",514,508,175,84,91
"2,001",WEST BENGAL,Birbhum,Generic Tribes etc.,Muslim,6,2,4,4,0,4,2,2,0
"2,001",WEST BENGAL,Birbhum,Generic Tribes etc.,Christian,13,6,7,5,3,2,8,3,5
"2,001",WEST BENGAL,Birbhum,Generic Tribes etc.,Buddhist,3,0,3,0,0,0,3,0,3
"2,001",WEST BENGAL,Birbhum,Generic Tribes etc.,Other religions and persuasions,13,9,4,8,4,4,5,5,0
"2,001",WEST BENGAL,Barddhaman,All Scheduled Tribes,All religions,"441,832","221,773","220,059","347,072","173,409","173,663","94,760","48,364","46,396"
"2,001",WEST BENGAL,Barddhaman,All Scheduled Tribes,Hindu,"388,591","195,150","193,441","302,266","151,055","151,211","86,325","44,095","42,230"
"2,001",WEST BENGAL,Barddhaman,All Scheduled Tribes,Muslim,"1,474",773,701,"1,209",630,579,265,143,122
"2,001",WEST BENGAL,Barddhaman,All Scheduled Tribes,Christian,"6,023","3,012","3,011","3,839","1,877","1,962","2,184","1,135","1,049"
"2,001",WEST BENGAL,Barddhaman,All Scheduled Tribes,Sikh,479,255,224,368,190,178,111,65,46
"2,001",WEST BENGAL,Barddhaman,All Scheduled Tribes,Buddhist,191,104,87,46,22,24,145,82,63
"2,001",WEST BENGAL,Barddhaman,All Scheduled Tribes,Jain,1,0,1,0,0,0,1,0,1
"2,001",WEST BENGAL,Barddhaman,All Scheduled Tribes,Other religions and persuasions,"42,916","21,397","21,519","37,736","18,829","18,907","5,180","2,568","2,612"
"2,001",WEST BENGAL,Barddhaman,All Scheduled Tribes,Religion not stated,"2,157","1,082","1,075","1,608",806,802,549,276,273
"2,001",WEST BENGAL,Barddhaman,Asur,All religions,5,4,1,4,3,1,1,1,0
"2,001",WEST BENGAL,Barddhaman,Asur,Hindu,5,4,1,4,3,1,1,1,0
"2,001",WEST BENGAL,Barddhaman,Baiga,All religions,12,6,6,9,4,5,3,2,1
"2,001",WEST BENGAL,Barddhaman,Baiga,Hindu,11,6,5,9,4,5,2,2,0
"2,001",WEST BENGAL,Barddhaman,Baiga,Christian,1,0,1,0,0,0,1,0,1
"2,001",WEST BENGAL,Barddhaman,Bedia etc.,All religions,"1,001",526,475,792,411,381,209,115,94
"2,001",WEST BENGAL,Barddhaman,Bedia etc.,Hindu,937,494,443,732,380,352,205,114,91
"2,001",WEST BENGAL,Barddhaman,Bedia etc.,Muslim,64,32,32,60,31,29,4,1,3
"2,001",WEST BENGAL,Barddhaman,Bhumij,All religions,"12,191","6,143","6,048","10,912","5,469","5,443","1,279",674,605
"2,001",WEST BENGAL,Barddhaman,Bhumij,Hindu,"12,144","6,121","6,023","10,870","5,450","5,420","1,274",671,603
"2,001",WEST BENGAL,Barddhaman,Bhumij,Muslim,12,4,8,12,4,8,0,0,0
"2,001",WEST BENGAL,Barddhaman,Bhumij,Christian,3,2,1,0,0,0,3,2,1
"2,001",WEST BENGAL,Barddhaman,Bhumij,Sikh,24,12,12,22,11,11,2,1,1
"2,001",WEST BENGAL,Barddhaman,Bhumij,Other religions and persuasions,8,4,4,8,4,4,0,0,0
"2,001",WEST BENGAL,Barddhaman,Bhutia etc.,All religions,202,111,91,72,35,37,130,76,54
"2,001",WEST BENGAL,Barddhaman,Bhutia etc.,Hindu,175,94,81,71,34,37,104,60,44
"2,001",WEST BENGAL,Barddhaman,Bhutia etc.,Christian,7,3,4,0,0,0,7,3,4
"2,001",WEST BENGAL,Barddhaman,Bhutia etc.,Buddhist,20,14,6,1,1,0,19,13,6
"2,001",WEST BENGAL,Barddhaman,Birhor,All religions,53,24,29,53,24,29,0,0,0
"2,001",WEST BENGAL,Barddhaman,Birhor,Hindu,46,20,26,46,20,26,0,0,0
"2,001",WEST BENGAL,Barddhaman,Birhor,Muslim,1,1,0,1,1,0,0,0,0
"2,001",WEST BENGAL,Barddhaman,Birhor,Buddhist,6,3,3,6,3,3,0,0,0
"2,001",WEST BENGAL,Barddhaman,Birjia,All religions,29,10,19,25,8,17,4,2,2
"2,001",WEST BENGAL,Barddhaman,Birjia,Hindu,29,10,19,25,8,17,4,2,2
"2,001",WEST BENGAL,Barddhaman,Chakma,All religions,16,6,10,16,6,10,0,0,0
"2,001",WEST BENGAL,Barddhaman,Chakma,Buddhist,16,6,10,16,6,10,0,0,0
"2,001",WEST BENGAL,Barddhaman,Chero,All religions,362,186,176,98,47,51,264,139,125
"2,001",WEST BENGAL,Barddhaman,Chero,Hindu,359,185,174,98,47,51,261,138,123
"2,001",WEST BENGAL,Barddhaman,Chero,Muslim,3,1,2,0,0,0,3,1,2
"2,001",WEST BENGAL,Barddhaman,Chik Baraik,All religions,41,18,23,32,14,18,9,4,5
"2,001",WEST BENGAL,Barddhaman,Chik Baraik,Hindu,40,18,22,32,14,18,8,4,4
"2,001",WEST BENGAL,Barddhaman,Chik Baraik,Christian,1,0,1,0,0,0,1,0,1
"2,001",WEST BENGAL,Barddhaman,Garo,All religions,62,32,30,18,10,8,44,22,22
"2,001",WEST BENGAL,Barddhaman,Garo,Hindu,57,29,28,18,10,8,39,19,20
"2,001",WEST BENGAL,Barddhaman,Garo,Christian,5,3,2,0,0,0,5,3,2
